filename,prediction
219.tiff_128_0.tiff,3
219.tiff_128_128.tiff,3
220.tiff_0_0.tiff,3
220.tiff_0_128.tiff,3
220.tiff_128_0.tiff,3
220.tiff_128_128.tiff,3
221.tiff_0_0.tiff,3
221.tiff_0_128.tiff,3
221.tiff_128_0.tiff,3
221.tiff_128_128.tiff,3
222.tiff_0_0.tiff,3
222.tiff_0_128.tiff,3
222.tiff_128_0.tiff,3
222.tiff_128_128.tiff,3
223.tiff_0_0.tiff,3
223.tiff_0_128.tiff,3
223.tiff_128_0.tiff,3
223.tiff_128_128.tiff,3
224.tiff_0_0.tiff,3
224.tiff_0_128.tiff,3
224.tiff_128_0.tiff,3
224.tiff_128_128.tiff,3
225.tiff_0_0.tiff,2
225.tiff_0_128.tiff,2
225.tiff_128_0.tiff,2
225.tiff_128_128.tiff,2
226.tiff_0_0.tiff,3
226.tiff_0_128.tiff,3
226.tiff_128_0.tiff,3
226.tiff_128_128.tiff,3
227.tiff_0_0.tiff,3
227.tiff_0_128.tiff,3
227.tiff_128_0.tiff,3
227.tiff_128_128.tiff,3
228.tiff_0_0.tiff,3
228.tiff_0_128.tiff,3
228.tiff_128_0.tiff,3
228.tiff_128_128.tiff,3
229.tiff_0_0.tiff,3
229.tiff_0_128.tiff,3
229.tiff_128_0.tiff,3
229.tiff_128_128.tiff,3
230.tiff_0_0.tiff,3
230.tiff_0_128.tiff,3
230.tiff_128_0.tiff,3
230.tiff_128_128.tiff,3
231.tiff_0_0.tiff,3
231.tiff_0_128.tiff,3
231.tiff_128_0.tiff,3
231.tiff_128_128.tiff,3
232.tiff_0_0.tiff,4
232.tiff_0_128.tiff,4
232.tiff_128_0.tiff,4
232.tiff_128_128.tiff,4
233.tiff_0_0.tiff,3
233.tiff_0_128.tiff,3
233.tiff_128_0.tiff,3
233.tiff_128_128.tiff,3
234.tiff_0_0.tiff,3
234.tiff_0_128.tiff,3
234.tiff_128_0.tiff,3
234.tiff_128_128.tiff,3
235.tiff_0_0.tiff,3
235.tiff_0_128.tiff,3
235.tiff_128_0.tiff,3
235.tiff_128_128.tiff,3
236.tiff_0_0.tiff,3
236.tiff_0_128.tiff,3
236.tiff_128_0.tiff,3
236.tiff_128_128.tiff,3
237.tiff_0_0.tiff,3
237.tiff_0_128.tiff,3
237.tiff_128_0.tiff,3
237.tiff_128_128.tiff,3
238.tiff_0_0.tiff,3
238.tiff_0_128.tiff,3
238.tiff_128_0.tiff,3
238.tiff_128_128.tiff,3
239.tiff_0_0.tiff,3
239.tiff_0_128.tiff,3
239.tiff_128_0.tiff,3
239.tiff_128_128.tiff,3
240.tiff_0_0.tiff,5
240.tiff_0_128.tiff,5
240.tiff_128_0.tiff,5
240.tiff_128_128.tiff,5
241.tiff_0_0.tiff,3
241.tiff_0_128.tiff,3
241.tiff_128_0.tiff,3
241.tiff_128_128.tiff,3
242.tiff_0_0.tiff,3
242.tiff_0_128.tiff,3
242.tiff_128_0.tiff,3
242.tiff_128_128.tiff,3
243.tiff_0_0.tiff,3
243.tiff_0_128.tiff,3
243.tiff_128_0.tiff,3
243.tiff_128_128.tiff,3
244.tiff_0_0.tiff,3
244.tiff_0_128.tiff,3
244.tiff_128_0.tiff,3
244.tiff_128_128.tiff,3
245.tiff_0_0.tiff,3
245.tiff_0_128.tiff,3
245.tiff_128_0.tiff,3
245.tiff_128_128.tiff,3
246.tiff_0_0.tiff,3
246.tiff_0_128.tiff,3
246.tiff_128_0.tiff,3
246.tiff_128_128.tiff,3
247.tiff_0_0.tiff,1
247.tiff_0_128.tiff,1
247.tiff_128_0.tiff,1
247.tiff_128_128.tiff,1
248.tiff_0_0.tiff,5
248.tiff_0_128.tiff,5
248.tiff_128_0.tiff,5
248.tiff_128_128.tiff,5
249.tiff_0_0.tiff,3
249.tiff_0_128.tiff,3
249.tiff_128_0.tiff,3
249.tiff_128_128.tiff,3
250.tiff_0_0.tiff,4
250.tiff_0_128.tiff,4
250.tiff_128_0.tiff,4
250.tiff_128_128.tiff,4
251.tiff_0_0.tiff,3
251.tiff_0_128.tiff,3
251.tiff_128_0.tiff,3
251.tiff_128_128.tiff,3
252.tiff_0_0.tiff,3
252.tiff_0_128.tiff,3
252.tiff_128_0.tiff,3
252.tiff_128_128.tiff,3
253.tiff_0_0.tiff,3
253.tiff_0_128.tiff,3
253.tiff_128_0.tiff,3
253.tiff_128_128.tiff,3
254.tiff_0_0.tiff,3
254.tiff_0_128.tiff,3
254.tiff_128_0.tiff,3
254.tiff_128_128.tiff,3
255.tiff_0_0.tiff,3
255.tiff_0_128.tiff,3
255.tiff_128_0.tiff,3
255.tiff_128_128.tiff,3
256.tiff_0_0.tiff,3
256.tiff_0_128.tiff,3
256.tiff_128_0.tiff,3
256.tiff_128_128.tiff,3
257.tiff_0_0.tiff,3
257.tiff_0_128.tiff,3
257.tiff_128_0.tiff,3
257.tiff_128_128.tiff,3
258.tiff_0_0.tiff,3
258.tiff_0_128.tiff,3
258.tiff_128_0.tiff,3
258.tiff_128_128.tiff,3
259.tiff_0_0.tiff,3
259.tiff_0_128.tiff,3
259.tiff_128_0.tiff,3
259.tiff_128_128.tiff,3
260.tiff_0_0.tiff,3
260.tiff_0_128.tiff,3
260.tiff_128_0.tiff,3
260.tiff_128_128.tiff,3
261.tiff_0_0.tiff,3
261.tiff_0_128.tiff,3
261.tiff_128_0.tiff,3
261.tiff_128_128.tiff,3
262.tiff_0_0.tiff,3
262.tiff_0_128.tiff,3
262.tiff_128_0.tiff,3
262.tiff_128_128.tiff,3
263.tiff_0_0.tiff,3
263.tiff_0_128.tiff,3
263.tiff_128_0.tiff,3
263.tiff_128_128.tiff,3
264.tiff_0_0.tiff,3
264.tiff_0_128.tiff,3
264.tiff_128_0.tiff,3
264.tiff_128_128.tiff,3
265.tiff_0_0.tiff,4
265.tiff_0_128.tiff,4
265.tiff_128_0.tiff,4
265.tiff_128_128.tiff,4
266.tiff_0_0.tiff,4
266.tiff_0_128.tiff,4
266.tiff_128_0.tiff,4
266.tiff_128_128.tiff,4
267.tiff_0_0.tiff,3
267.tiff_0_128.tiff,3
267.tiff_128_0.tiff,3
267.tiff_128_128.tiff,3
268.tiff_0_0.tiff,3
268.tiff_0_128.tiff,3
268.tiff_128_0.tiff,3
268.tiff_128_128.tiff,3
269.tiff_0_0.tiff,3
269.tiff_0_128.tiff,3
269.tiff_128_0.tiff,3
269.tiff_128_128.tiff,3
270.tiff_0_0.tiff,4
270.tiff_0_128.tiff,4
270.tiff_128_0.tiff,4
270.tiff_128_128.tiff,4
271.tiff_0_0.tiff,2
271.tiff_0_128.tiff,2
271.tiff_128_0.tiff,2
271.tiff_128_128.tiff,2
272.tiff_0_0.tiff,3
272.tiff_0_128.tiff,3
272.tiff_128_0.tiff,3
272.tiff_128_128.tiff,3
273.tiff_0_0.tiff,3
273.tiff_0_128.tiff,3
273.tiff_128_0.tiff,3
273.tiff_128_128.tiff,3
274.tiff_0_0.tiff,1
274.tiff_0_128.tiff,1
274.tiff_128_0.tiff,1
274.tiff_128_128.tiff,1
275.tiff_0_0.tiff,1
275.tiff_0_128.tiff,1
275.tiff_128_0.tiff,1
275.tiff_128_128.tiff,1
276.tiff_0_0.tiff,4
276.tiff_0_128.tiff,4
276.tiff_128_0.tiff,4
276.tiff_128_128.tiff,4
277.tiff_0_0.tiff,3
277.tiff_0_128.tiff,3
277.tiff_128_0.tiff,3
277.tiff_128_128.tiff,3
278.tiff_0_0.tiff,3
278.tiff_0_128.tiff,3
278.tiff_128_0.tiff,3
278.tiff_128_128.tiff,3
279.tiff_0_0.tiff,3
279.tiff_0_128.tiff,3
279.tiff_128_0.tiff,3
279.tiff_128_128.tiff,3
280.tiff_0_0.tiff,3
280.tiff_0_128.tiff,3
280.tiff_128_0.tiff,3
280.tiff_128_128.tiff,3
281.tiff_0_0.tiff,3
281.tiff_0_128.tiff,3
281.tiff_128_0.tiff,3
281.tiff_128_128.tiff,3
282.tiff_0_0.tiff,3
282.tiff_0_128.tiff,3
282.tiff_128_0.tiff,3
282.tiff_128_128.tiff,3
283.tiff_0_0.tiff,3
283.tiff_0_128.tiff,3
283.tiff_128_0.tiff,3
283.tiff_128_128.tiff,3
284.tiff_0_0.tiff,3
284.tiff_0_128.tiff,3
284.tiff_128_0.tiff,3
284.tiff_128_128.tiff,3
285.tiff_0_0.tiff,4
285.tiff_0_128.tiff,4
285.tiff_128_0.tiff,4
285.tiff_128_128.tiff,4
286.tiff_0_0.tiff,3
286.tiff_0_128.tiff,3
286.tiff_128_0.tiff,3
286.tiff_128_128.tiff,3
287.tiff_0_0.tiff,3
287.tiff_0_128.tiff,3
287.tiff_128_0.tiff,3
287.tiff_128_128.tiff,3
288.tiff_0_0.tiff,3
288.tiff_0_128.tiff,3
288.tiff_128_0.tiff,3
288.tiff_128_128.tiff,3
289.tiff_0_0.tiff,3
289.tiff_0_128.tiff,3
289.tiff_128_0.tiff,3
289.tiff_128_128.tiff,3
290.tiff_0_0.tiff,3
290.tiff_0_128.tiff,3
290.tiff_128_0.tiff,3
290.tiff_128_128.tiff,3
291.tiff_0_0.tiff,3
291.tiff_0_128.tiff,3
291.tiff_128_0.tiff,3
291.tiff_128_128.tiff,3
292.tiff_0_0.tiff,3
292.tiff_0_128.tiff,3
292.tiff_128_0.tiff,3
292.tiff_128_128.tiff,3
293.tiff_0_0.tiff,5
293.tiff_0_128.tiff,5
293.tiff_128_0.tiff,5
293.tiff_128_128.tiff,5
294.tiff_0_0.tiff,3
294.tiff_0_128.tiff,3
294.tiff_128_0.tiff,3
294.tiff_128_128.tiff,3
295.tiff_0_0.tiff,5
295.tiff_0_128.tiff,5
295.tiff_128_0.tiff,5
295.tiff_128_128.tiff,5
296.tiff_0_0.tiff,5
296.tiff_0_128.tiff,5
296.tiff_128_0.tiff,5
296.tiff_128_128.tiff,5
297.tiff_0_0.tiff,3
297.tiff_0_128.tiff,3
297.tiff_128_0.tiff,3
297.tiff_128_128.tiff,3
298.tiff_0_0.tiff,3
298.tiff_0_128.tiff,3
298.tiff_128_0.tiff,3
298.tiff_128_128.tiff,3
299.tiff_0_0.tiff,5
299.tiff_0_128.tiff,5
299.tiff_128_0.tiff,5
299.tiff_128_128.tiff,5
300.tiff_0_0.tiff,3
300.tiff_0_128.tiff,3
300.tiff_128_0.tiff,3
300.tiff_128_128.tiff,3
301.tiff_0_0.tiff,3
301.tiff_0_128.tiff,3
301.tiff_128_0.tiff,3
301.tiff_128_128.tiff,3
302.tiff_0_0.tiff,3
302.tiff_0_128.tiff,3
302.tiff_128_0.tiff,3
302.tiff_128_128.tiff,3
303.tiff_0_0.tiff,3
303.tiff_0_128.tiff,3
303.tiff_128_0.tiff,3
303.tiff_128_128.tiff,3
304.tiff_0_0.tiff,3
304.tiff_0_128.tiff,3
304.tiff_128_0.tiff,3
304.tiff_128_128.tiff,3
305.tiff_0_0.tiff,1
305.tiff_0_128.tiff,1
305.tiff_128_0.tiff,1
305.tiff_128_128.tiff,1
306.tiff_0_0.tiff,2
306.tiff_0_128.tiff,2
306.tiff_128_0.tiff,2
306.tiff_128_128.tiff,2
307.tiff_0_0.tiff,2
307.tiff_0_128.tiff,2
307.tiff_128_0.tiff,2
307.tiff_128_128.tiff,2
308.tiff_0_0.tiff,1
308.tiff_0_128.tiff,1
308.tiff_128_0.tiff,1
308.tiff_128_128.tiff,1
309.tiff_0_0.tiff,4
309.tiff_0_128.tiff,4
309.tiff_128_0.tiff,4
309.tiff_128_128.tiff,4
310.tiff_0_0.tiff,3
310.tiff_0_128.tiff,3
310.tiff_128_0.tiff,3
310.tiff_128_128.tiff,3
311.tiff_0_0.tiff,3
311.tiff_0_128.tiff,3
311.tiff_128_0.tiff,3
311.tiff_128_128.tiff,3
312.tiff_0_0.tiff,3
312.tiff_0_128.tiff,3
312.tiff_128_0.tiff,3
312.tiff_128_128.tiff,3
313.tiff_0_0.tiff,3
313.tiff_0_128.tiff,3
314.tiff_0_0.tiff,3
314.tiff_0_128.tiff,3
314.tiff_128_0.tiff,3
314.tiff_128_128.tiff,3
315.tiff_0_0.tiff,3
315.tiff_0_128.tiff,3
315.tiff_128_0.tiff,3
315.tiff_128_128.tiff,3
316.tiff_0_0.tiff,4
316.tiff_0_128.tiff,4
316.tiff_128_0.tiff,4
316.tiff_128_128.tiff,4
317.tiff_0_0.tiff,3
317.tiff_0_128.tiff,3
317.tiff_128_0.tiff,3
317.tiff_128_128.tiff,3
318.tiff_0_0.tiff,3
318.tiff_0_128.tiff,3
318.tiff_128_0.tiff,3
318.tiff_128_128.tiff,3
319.tiff_0_0.tiff,5
319.tiff_0_128.tiff,5
319.tiff_128_0.tiff,5
319.tiff_128_128.tiff,5
320.tiff_0_0.tiff,4
320.tiff_0_128.tiff,4
320.tiff_128_0.tiff,4
320.tiff_128_128.tiff,4
321.tiff_0_0.tiff,2
321.tiff_0_128.tiff,2
321.tiff_128_0.tiff,2
321.tiff_128_128.tiff,2
322.tiff_0_0.tiff,3
322.tiff_0_128.tiff,3
322.tiff_128_0.tiff,3
322.tiff_128_128.tiff,3
323.tiff_0_0.tiff,3
323.tiff_0_128.tiff,3
323.tiff_128_0.tiff,3
323.tiff_128_128.tiff,3
324.tiff_0_0.tiff,3
324.tiff_0_128.tiff,3
324.tiff_128_0.tiff,3
324.tiff_128_128.tiff,3
325.tiff_0_0.tiff,3
325.tiff_0_128.tiff,3
325.tiff_128_0.tiff,3
325.tiff_128_128.tiff,3
326.tiff_0_0.tiff,3
326.tiff_0_128.tiff,3
326.tiff_128_0.tiff,3
326.tiff_128_128.tiff,3
327.tiff_0_0.tiff,3
327.tiff_0_128.tiff,3
327.tiff_128_0.tiff,3
327.tiff_128_128.tiff,3
328.tiff_0_0.tiff,3
328.tiff_0_128.tiff,3
328.tiff_128_0.tiff,3
328.tiff_128_128.tiff,3
329.tiff_0_0.tiff,5
329.tiff_0_128.tiff,5
329.tiff_128_0.tiff,5
329.tiff_128_128.tiff,5
330.tiff_0_0.tiff,3
330.tiff_0_128.tiff,3
330.tiff_128_0.tiff,3
330.tiff_128_128.tiff,3
331.tiff_0_0.tiff,3
331.tiff_0_128.tiff,3
331.tiff_128_0.tiff,3
331.tiff_128_128.tiff,3
332.tiff_0_0.tiff,3
332.tiff_0_128.tiff,3
332.tiff_128_0.tiff,3
332.tiff_128_128.tiff,3
333.tiff_0_0.tiff,5
333.tiff_0_128.tiff,5
333.tiff_128_0.tiff,5
333.tiff_128_128.tiff,5
334.tiff_0_0.tiff,4
334.tiff_0_128.tiff,4
334.tiff_128_0.tiff,4
334.tiff_128_128.tiff,4
335.tiff_0_0.tiff,5
335.tiff_0_128.tiff,5
335.tiff_128_0.tiff,5
335.tiff_128_128.tiff,5
336.tiff_0_0.tiff,3
336.tiff_0_128.tiff,3
336.tiff_128_0.tiff,3
336.tiff_128_128.tiff,3
337.tiff_0_0.tiff,3
337.tiff_0_128.tiff,3
337.tiff_128_0.tiff,3
337.tiff_128_128.tiff,3
338.tiff_0_0.tiff,3
338.tiff_0_128.tiff,3
338.tiff_128_0.tiff,3
338.tiff_128_128.tiff,3
339.tiff_0_0.tiff,3
339.tiff_0_128.tiff,3
339.tiff_128_0.tiff,3
339.tiff_128_128.tiff,3
340.tiff_0_0.tiff,3
340.tiff_0_128.tiff,3
340.tiff_128_0.tiff,3
340.tiff_128_128.tiff,3
341.tiff_0_0.tiff,3
341.tiff_0_128.tiff,3
341.tiff_128_0.tiff,3
341.tiff_128_128.tiff,3
342.tiff_0_0.tiff,4
342.tiff_0_128.tiff,4
342.tiff_128_0.tiff,4
342.tiff_128_128.tiff,4
343.tiff_0_0.tiff,4
343.tiff_0_128.tiff,4
343.tiff_128_0.tiff,4
343.tiff_128_128.tiff,4
344.tiff_0_0.tiff,3
344.tiff_0_128.tiff,3
344.tiff_128_0.tiff,3
344.tiff_128_128.tiff,3
345.tiff_0_0.tiff,3
345.tiff_0_128.tiff,3
345.tiff_128_0.tiff,3
345.tiff_128_128.tiff,3
346.tiff_0_0.tiff,3
346.tiff_0_128.tiff,3
346.tiff_128_0.tiff,3
346.tiff_128_128.tiff,3
347.tiff_0_0.tiff,3
347.tiff_0_128.tiff,3
347.tiff_128_0.tiff,3
347.tiff_128_128.tiff,3
348.tiff_0_0.tiff,3
348.tiff_0_128.tiff,3
348.tiff_128_0.tiff,3
348.tiff_128_128.tiff,3
349.tiff_0_0.tiff,3
349.tiff_0_128.tiff,3
349.tiff_128_0.tiff,3
349.tiff_128_128.tiff,3
350.tiff_0_0.tiff,5
350.tiff_0_128.tiff,5
350.tiff_128_0.tiff,5
350.tiff_128_128.tiff,5
351.tiff_0_0.tiff,5
351.tiff_0_128.tiff,5
351.tiff_128_0.tiff,5
351.tiff_128_128.tiff,5
352.tiff_0_0.tiff,4
352.tiff_0_128.tiff,4
352.tiff_128_0.tiff,4
352.tiff_128_128.tiff,4
353.tiff_0_0.tiff,3
353.tiff_0_128.tiff,3
353.tiff_128_0.tiff,3
353.tiff_128_128.tiff,3
354.tiff_0_0.tiff,4
354.tiff_0_128.tiff,4
354.tiff_128_0.tiff,4
354.tiff_128_128.tiff,4
355.tiff_0_0.tiff,4
355.tiff_0_128.tiff,4
355.tiff_128_0.tiff,4
355.tiff_128_128.tiff,4
356.tiff_0_0.tiff,3
356.tiff_0_128.tiff,3
356.tiff_128_0.tiff,3
356.tiff_128_128.tiff,3
